Connect database
Seeded default roles: owner, manager, cashier, waiter, chef
[GIN] 2026/05/05 - 19:11:29 | 201 |      1.4192ms |    192.168.1.42 | POST     "/api/v1/tables"
[GIN] 2026/05/05 - 19:11:29 | 201 |      1.0335ms |    192.168.1.42 | POST     "/api/v1/tables"
[GIN] 2026/05/05 - 19:11:29 | 201 |         619µs |    192.168.1.42 | POST     "/api/v1/tables"
[GIN] 2026/05/05 - 19:11:29 | 201 |       504.5µs |    192.168.1.42 | POST     "/api/v1/tables"
[GIN] 2026/05/05 - 19:11:29 | 201 |      1.0156ms |    192.168.1.42 | POST     "/api/v1/tables"
[GIN] 2026/05/05 - 19:11:36 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/categories"
[GIN] 2026/05/05 - 19:11:36 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:11:36 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/categories"
[GIN] 2026/05/05 - 19:11:36 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:11:36 | 200 |      1.3987ms |    192.168.1.42 | GET      "/api/v1/categories"
[GIN] 2026/05/05 - 19:11:36 | 200 |      1.0395ms |    192.168.1.42 | GET      "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:11:36 | 200 |         672µs |    192.168.1.42 | GET      "/api/v1/categories"
[GIN] 2026/05/05 - 19:11:36 | 200 |       998.3µs |    192.168.1.42 | GET      "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:11:44 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:11:44 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:11:44 | 200 |      1.0249ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:11:44 | 200 |       395.6µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:13:22 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:13:22 | 200 |       767.1µs |    192.168.1.42 | GET      "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:13:22 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:13:22 | 200 |       503.4µs |    192.168.1.42 | GET      "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:13:22 | 204 |       306.4µs |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:13:22 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:13:22 | 200 |      2.6784ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:13:22 | 200 |        1.03ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:14:42 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:14:42 | 200 |       503.4µs |    192.168.1.42 | GET      "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:14:42 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:14:42 | 200 |         503µs |    192.168.1.42 | GET      "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:14:42 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:14:42 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:14:42 | 200 |       761.5µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:14:42 | 200 |       697.8µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:14:57 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:14:57 | 200 |       641.1µs |    192.168.1.42 | GET      "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:14:57 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:14:57 | 200 |       537.7µs |    192.168.1.42 | GET      "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:14:57 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:14:57 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:14:57 | 200 |       503.5µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:14:57 | 200 |      1.0769ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:02 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:21:02 | 200 |       891.5µs |    192.168.1.42 | GET      "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:21:02 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:21:02 | 200 |      1.8118ms |    192.168.1.42 | GET      "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:21:02 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:02 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:02 | 200 |       503.5µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:02 | 200 |         545µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:05 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/categories"
[GIN] 2026/05/05 - 19:21:05 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:21:05 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/categories"
[GIN] 2026/05/05 - 19:21:05 | 204 |       517.3µs |    192.168.1.42 | OPTIONS  "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:21:05 | 200 |       327.9µs |    192.168.1.42 | GET      "/api/v1/categories"
[GIN] 2026/05/05 - 19:21:05 | 200 |      1.5497ms |    192.168.1.42 | GET      "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:21:05 | 200 |       789.3µs |    192.168.1.42 | GET      "/api/v1/categories"
[GIN] 2026/05/05 - 19:21:05 | 200 |         712µs |    192.168.1.42 | GET      "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:21:07 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:07 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:07 | 200 |      1.0291ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:07 | 200 |      1.1697ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:14 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/members"
[GIN] 2026/05/05 - 19:21:14 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/roles"
[GIN] 2026/05/05 - 19:21:14 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/invitations"
[GIN] 2026/05/05 - 19:21:14 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/audit-logs?limit=25"
[GIN] 2026/05/05 - 19:21:14 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/members"
[GIN] 2026/05/05 - 19:21:14 | 204 |       506.1µs |    192.168.1.42 | OPTIONS  "/api/roles"
[GIN] 2026/05/05 - 19:21:14 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/invitations"
[GIN] 2026/05/05 - 19:21:14 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/audit-logs?limit=25"
[GIN] 2026/05/05 - 19:21:14 | 200 |       503.5µs |    192.168.1.42 | GET      "/api/roles"
[GIN] 2026/05/05 - 19:21:14 | 200 |            0s |    192.168.1.42 | GET      "/api/roles"
[GIN] 2026/05/05 - 19:21:14 | 200 |      1.5474ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/members"
[GIN] 2026/05/05 - 19:21:14 | 200 |      1.5348ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/members"
[GIN] 2026/05/05 - 19:21:14 | 200 |     26.8733ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/audit-logs?limit=25"
[GIN] 2026/05/05 - 19:21:14 | 200 |      1.0254ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/audit-logs?limit=25"
[GIN] 2026/05/05 - 19:21:14 | 200 |     30.4373ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/invitations"
[GIN] 2026/05/05 - 19:21:14 | 200 |      1.0897ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/invitations"
[GIN] 2026/05/05 - 19:21:16 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:16 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:16 | 200 |       603.4µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:21:16 | 200 |         623µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:28:53 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/members"
[GIN] 2026/05/05 - 19:28:53 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/roles"
[GIN] 2026/05/05 - 19:28:53 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/invitations"
[GIN] 2026/05/05 - 19:28:53 | 204 |       578.8µs |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/audit-logs?limit=25"
[GIN] 2026/05/05 - 19:28:53 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/members"
[GIN] 2026/05/05 - 19:28:53 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/roles"
[GIN] 2026/05/05 - 19:28:53 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/invitations"
[GIN] 2026/05/05 - 19:28:53 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/2/audit-logs?limit=25"
[GIN] 2026/05/05 - 19:28:53 | 200 |            0s |    192.168.1.42 | GET      "/api/roles"
[GIN] 2026/05/05 - 19:28:53 | 200 |      1.5659ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/members"
[GIN] 2026/05/05 - 19:28:53 | 200 |       524.8µs |    192.168.1.42 | GET      "/api/roles"
[GIN] 2026/05/05 - 19:28:53 | 200 |      1.2215ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/members"
[GIN] 2026/05/05 - 19:28:53 | 200 |     23.9676ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/audit-logs?limit=25"
[GIN] 2026/05/05 - 19:28:53 | 200 |      24.865ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/invitations"
[GIN] 2026/05/05 - 19:28:53 | 200 |      2.2512ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/audit-logs?limit=25"
[GIN] 2026/05/05 - 19:28:53 | 200 |      1.2105ms |    192.168.1.42 | GET      "/api/v1/restaurants/2/invitations"
[GIN] 2026/05/05 - 19:29:00 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:29:00 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:29:00 | 200 |       504.5µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:29:00 | 200 |       513.9µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:33:39 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:33:39 | 200 |       792.4µs |    192.168.1.42 | GET      "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:33:39 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:33:39 | 200 |       504.1µs |    192.168.1.42 | GET      "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:33:39 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:33:39 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:33:39 | 200 |       503.9µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:33:39 | 200 |       509.8µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:39:52 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:39:52 | 200 |       505.2µs |    192.168.1.42 | GET      "/api/v1/users/profile"
[GIN] 2026/05/05 - 19:39:52 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:39:52 | 200 |       1.004ms |    192.168.1.42 | GET      "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 19:39:52 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:39:52 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:39:52 | 200 |       503.8µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:39:52 | 200 |       1.099ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:39:59 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:39:59 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:39:59 | 200 |       776.5µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:39:59 | 200 |       512.1µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:06 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/categories"
[GIN] 2026/05/05 - 19:40:06 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:40:06 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/categories"
[GIN] 2026/05/05 - 19:40:06 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:40:06 | 200 |       705.4µs |    192.168.1.42 | GET      "/api/v1/categories"
[GIN] 2026/05/05 - 19:40:06 | 200 |      1.2192ms |    192.168.1.42 | GET      "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:40:06 | 200 |         630µs |    192.168.1.42 | GET      "/api/v1/categories"
[GIN] 2026/05/05 - 19:40:06 | 200 |       515.7µs |    192.168.1.42 | GET      "/api/v1/menu-items"
[GIN] 2026/05/05 - 19:40:08 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:08 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:08 | 200 |       504.3µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:08 | 200 |       503.1µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:32 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:32 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:32 | 200 |       503.5µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:32 | 200 |       624.8µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:57 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:57 | 200 |       504.9µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:59 | 200 |      1.5076ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:40:59 | 200 |       598.8µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:25 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:25 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:25 | 200 |      1.1137ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:25 | 200 |            0s |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:45 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:45 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:45 | 200 |       504.7µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:45 | 200 |       681.9µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:53 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:53 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:53 | 200 |       511.1µs |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 19:41:53 | 200 |            0s |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 20:28:01 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/tables"
[GIN] 2026/05/05 - 20:28:01 | 200 |        1.04ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 20:28:01 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/users/profile"
[GIN] 2026/05/05 - 20:28:01 | 200 |       504.6µs |    192.168.1.42 | GET      "/api/v1/users/profile"
[GIN] 2026/05/05 - 20:28:01 | 204 |            0s |    192.168.1.42 | OPTIONS  "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 20:28:01 | 200 |       681.7µs |    192.168.1.42 | GET      "/api/v1/restaurants/me"
[GIN] 2026/05/05 - 20:28:01 | 200 |      1.0222ms |    192.168.1.42 | GET      "/api/v1/tables"
[GIN] 2026/05/05 - 20:28:01 | 200 |      1.1135ms |    192.168.1.42 | GET      "/api/v1/tables"
